Station,Date(NZST),Time(NZST),Amount(mm),Period(Hrs),Freq
37852,20171121,0100,0.0,1,H
22719,20171121,0200,0.0,1,H
37852,20171121,0200,0.0,1,H
22719,20171121,0300,0.0,1,H
37852,20171121,0300,0.0,1,H
22719,20171121,0400,0.0,1,H
37852,20171121,0400,0.0,1,H
22719,20171121,0500,0.0,1,H
37852,20171121,0500,0.0,1,H
22719,20171121,0600,0.0,1,H
37852,20171121,0600,0.0,1,H
22719,20171121,0700,0.0,1,H
37852,20171121,0700,0.0,1,H
22719,20171121,0800,0.0,1,H
37852,20171121,0800,0.0,1,H
22719,20171121,0900,0.0,1,H
37852,20171121,0900,0.0,1,H
22719,20171121,1000,0.0,1,H
37852,20171121,1000,0.0,1,H
22719,20171121,1100,0.0,1,H
37852,20171121,1100,0.0,1,H
22719,20171121,1200,0.0,1,H
37852,20171121,1200,0.0,1,H
22719,20171121,1300,0.0,1,H
37852,20171121,1300,0.0,1,H
22719,20171121,1400,0.0,1,H
37852,20171121,1400,0.0,1,H
22719,20171121,1500,0.0,1,H
37852,20171121,1500,0.0,1,H
22719,20171121,1600,0.0,1,H
37852,20171121,1600,0.0,1,H
22719,20171121,1700,0.0,1,H
37852,20171121,1700,0.0,1,H
22719,20171121,1800,0.0,1,H
37852,20171121,1800,0.0,1,H
22719,20171121,1900,0.0,1,H
37852,20171121,1900,0.0,1,H
22719,20171121,2000,0.0,1,H
37852,20171121,2000,0.0,1,H
22719,20171121,2100,0.0,1,H
37852,20171121,2100,0.0,1,H
22719,20171121,2200,0.0,1,H
37852,20171121,2200,0.0,1,H
22719,20171121,2300,0.0,1,H
37852,20171121,2300,0.0,1,H
22719,20171122,0000,0.0,1,H
37852,20171122,0000,0.0,1,H
22719,20171122,0100,0.0,1,H
37852,20171122,0100,0.0,1,H
22719,20171122,0200,0.0,1,H
37852,20171122,0200,0.0,1,H
22719,20171122,0300,0.0,1,H
37852,20171122,0300,0.0,1,H
22719,20171122,0400,0.0,1,H
37852,20171122,0400,0.0,1,H
22719,20171122,0500,0.0,1,H
37852,20171122,0500,0.0,1,H
22719,20171122,0600,0.0,1,H
37852,20171122,0600,0.0,1,H
22719,20171122,0700,0.0,1,H
37852,20171122,0700,0.0,1,H
22719,20171122,0800,0.0,1,H
37852,20171122,0800,0.0,1,H
22719,20171122,0900,0.0,1,H
37852,20171122,0900,0.0,1,H
22719,20171122,1000,0.0,1,H
37852,20171122,1000,0.0,1,H
22719,20171122,1100,0.0,1,H
37852,20171122,1100,0.0,1,H
22719,20171122,1200,0.0,1,H
37852,20171122,1200,0.0,1,H
22719,20171122,1300,0.0,1,H
37852,20171122,1300,0.0,1,H
22719,20171122,1400,0.0,1,H
37852,20171122,1400,0.0,1,H
22719,20171122,1500,0.0,1,H
37852,20171122,1500,0.0,1,H
22719,20171122,1600,0.0,1,H
37852,20171122,1600,0.0,1,H
22719,20171122,1700,0.0,1,H
37852,20171122,1700,0.0,1,H
22719,20171122,1800,0.0,1,H
37852,20171122,1800,0.0,1,H
22719,20171122,1900,0.0,1,H
37852,20171122,1900,0.0,1,H
22719,20171122,2000,0.0,1,H
37852,20171122,2000,0.0,1,H
22719,20171122,2100,0.0,1,H
37852,20171122,2100,0.0,1,H
22719,20171122,2200,0.0,1,H
37852,20171122,2200,0.0,1,H
22719,20171122,2300,0.0,1,H
37852,20171122,2300,0.0,1,H
22719,20171123,0000,0.0,1,H
37852,20171123,0000,0.0,1,H
22719,20171123,0100,0.0,1,H
37852,20171123,0100,0.0,1,H
22719,20171123,0200,0.0,1,H
37852,20171123,0200,0.0,1,H
22719,20171123,0300,0.0,1,H
37852,20171123,0300,0.0,1,H
22719,20171123,0400,0.0,1,H
37852,20171123,0400,0.0,1,H
22719,20171123,0500,0.0,1,H
37852,20171123,0500,0.0,1,H
22719,20171123,0600,0.0,1,H
37852,20171123,0600,0.0,1,H
22719,20171123,0700,0.0,1,H
37852,20171123,0700,0.0,1,H
22719,20171123,0800,0.0,1,H
37852,20171123,0800,0.0,1,H
22719,20171123,0900,0.0,1,H
37852,20171123,0900,0.0,1,H
22719,20171123,1000,0.0,1,H
37852,20171123,1000,0.0,1,H
22719,20171123,1100,0.0,1,H
37852,20171123,1100,0.0,1,H
22719,20171123,1200,0.0,1,H
37852,20171123,1200,0.0,1,H
22719,20171123,1300,0.0,1,H
37852,20171123,1300,0.0,1,H
22719,20171123,1400,0.0,1,H
37852,20171123,1400,0.0,1,H
22719,20171123,1500,0.0,1,H
37852,20171123,1500,0.0,1,H
22719,20171123,1600,0.0,1,H
37852,20171123,1600,0.0,1,H
22719,20171123,1700,0.0,1,H
37852,20171123,1700,0.0,1,H
22719,20171123,1800,0.0,1,H
37852,20171123,1800,0.0,1,H
22719,20171123,1900,0.0,1,H
37852,20171123,1900,0.0,1,H
22719,20171123,2000,0.0,1,H
37852,20171123,2000,0.0,1,H
22719,20171123,2100,0.0,1,H
37852,20171123,2100,0.0,1,H
22719,20171123,2200,0.0,1,H
37852,20171123,2200,0.0,1,H
22719,20171123,2300,0.0,1,H
37852,20171123,2300,0.0,1,H
22719,20171124,0000,0.0,1,H
37852,20171124,0000,0.0,1,H
22719,20171124,0100,0.0,1,H
37852,20171124,0100,0.0,1,H
22719,20171124,0200,0.0,1,H
37852,20171124,0200,0.0,1,H
22719,20171124,0300,0.0,1,H
37852,20171124,0300,0.0,1,H
22719,20171124,0400,0.0,1,H
37852,20171124,0400,0.0,1,H
22719,20171124,0500,0.0,1,H
37852,20171124,0500,0.0,1,H
22719,20171124,0600,0.0,1,H
37852,20171124,0600,0.0,1,H
22719,20171124,0700,0.0,1,H
37852,20171124,0700,0.0,1,H
22719,20171124,0800,0.0,1,H
37852,20171124,0800,0.0,1,H
22719,20171124,0900,0.0,1,H
37852,20171124,0900,0.0,1,H
22719,20171124,1000,0.0,1,H
37852,20171124,1000,0.0,1,H
22719,20171124,1100,0.0,1,H
37852,20171124,1100,0.0,1,H
22719,20171124,1200,0.0,1,H
37852,20171124,1200,0.0,1,H
22719,20171124,1300,0.0,1,H
37852,20171124,1300,0.0,1,H
22719,20171124,1400,0.0,1,H
37852,20171124,1400,0.0,1,H
22719,20171124,1500,0.0,1,H
37852,20171124,1500,0.0,1,H
22719,20171124,1600,0.0,1,H
37852,20171124,1600,0.0,1,H
22719,20171124,1700,0.0,1,H
37852,20171124,1700,0.0,1,H
22719,20171124,1800,0.0,1,H
37852,20171124,1800,0.0,1,H
22719,20171124,1900,0.0,1,H
37852,20171124,1900,0.0,1,H
22719,20171124,2000,0.0,1,H
37852,20171124,2000,0.0,1,H
22719,20171124,2100,0.0,1,H
37852,20171124,2100,0.0,1,H
22719,20171124,2200,0.0,1,H
37852,20171124,2200,0.0,1,H
22719,20171124,2300,0.0,1,H
37852,20171124,2300,0.0,1,H
22719,20171125,0000,0.0,1,H
37852,20171125,0000,0.0,1,H
22719,20171125,0100,0.0,1,H
37852,20171125,0100,0.0,1,H
22719,20171125,0200,0.0,1,H
37852,20171125,0200,0.0,1,H
22719,20171125,0300,0.0,1,H
37852,20171125,0300,0.0,1,H
22719,20171125,0400,0.0,1,H
37852,20171125,0400,0.0,1,H
22719,20171125,0500,0.0,1,H
37852,20171125,0500,0.0,1,H
22719,20171125,0600,0.0,1,H
37852,20171125,0600,0.0,1,H
22719,20171125,0700,0.0,1,H
37852,20171125,0700,0.0,1,H
22719,20171125,0800,0.0,1,H
37852,20171125,0800,0.0,1,H
22719,20171125,0900,0.0,1,H
37852,20171125,0900,0.0,1,H
22719,20171125,1000,0.0,1,H
37852,20171125,1000,0.0,1,H
22719,20171125,1100,0.0,1,H
37852,20171125,1100,0.0,1,H
22719,20171125,1200,0.0,1,H
37852,20171125,1200,0.0,1,H
22719,20171125,1300,0.0,1,H
37852,20171125,1300,0.0,1,H
22719,20171125,1400,0.0,1,H
37852,20171125,1400,0.0,1,H
22719,20171125,1500,0.0,1,H
37852,20171125,1500,0.0,1,H
22719,20171125,1600,0.0,1,H
37852,20171125,1600,0.0,1,H
22719,20171125,1700,0.0,1,H
37852,20171125,1700,0.0,1,H
22719,20171125,1800,0.0,1,H
37852,20171125,1800,0.0,1,H
22719,20171125,1900,0.0,1,H
37852,20171125,1900,0.0,1,H
22719,20171125,2000,0.0,1,H
37852,20171125,2000,0.0,1,H
22719,20171125,2100,0.0,1,H
37852,20171125,2100,0.0,1,H
22719,20171125,2200,0.0,1,H
37852,20171125,2200,0.0,1,H
22719,20171125,2300,0.0,1,H
37852,20171125,2300,0.0,1,H
22719,20171126,0000,0.0,1,H
37852,20171126,0000,0.0,1,H
22719,20171126,0100,0.0,1,H
37852,20171126,0100,0.0,1,H
22719,20171126,0200,0.0,1,H
37852,20171126,0200,0.0,1,H
22719,20171126,0300,0.0,1,H
37852,20171126,0300,0.0,1,H
22719,20171126,0400,0.0,1,H
37852,20171126,0400,0.0,1,H
22719,20171126,0500,0.0,1,H
37852,20171126,0500,0.0,1,H
22719,20171126,0600,0.0,1,H
37852,20171126,0600,0.0,1,H
22719,20171126,0700,0.0,1,H
37852,20171126,0700,0.0,1,H
22719,20171126,0800,0.0,1,H
37852,20171126,0800,0.0,1,H
22719,20171126,0900,0.0,1,H
37852,20171126,0900,0.0,1,H
22719,20171126,1000,0.0,1,H
37852,20171126,1000,0.0,1,H
22719,20171126,1100,0.0,1,H
37852,20171126,1100,0.0,1,H
22719,20171126,1200,0.0,1,H
37852,20171126,1200,0.0,1,H
22719,20171126,1300,0.0,1,H
37852,20171126,1300,0.0,1,H
22719,20171126,1400,0.0,1,H
37852,20171126,1400,0.0,1,H
22719,20171126,1500,0.0,1,H
37852,20171126,1500,0.0,1,H
22719,20171126,1600,0.0,1,H
37852,20171126,1600,0.0,1,H
22719,20171126,1700,0.0,1,H
37852,20171126,1700,0.0,1,H
22719,20171126,1800,0.0,1,H
37852,20171126,1800,0.0,1,H
22719,20171126,1900,0.0,1,H
37852,20171126,1900,0.0,1,H
22719,20171126,2000,0.0,1,H
37852,20171126,2000,0.0,1,H
22719,20171126,2100,0.0,1,H
37852,20171126,2100,0.0,1,H
22719,20171126,2200,0.0,1,H
37852,20171126,2200,0.0,1,H
22719,20171126,2300,0.0,1,H
37852,20171126,2300,0.0,1,H
22719,20171127,0000,0.0,1,H
37852,20171127,0000,0.0,1,H
22719,20171127,0100,0.0,1,H
37852,20171127,0100,0.0,1,H
22719,20171127,0200,0.0,1,H
37852,20171127,0200,0.0,1,H
22719,20171127,0300,0.0,1,H
37852,20171127,0300,0.0,1,H
22719,20171127,0400,0.0,1,H
37852,20171127,0400,0.0,1,H
22719,20171127,0500,0.0,1,H
37852,20171127,0500,0.0,1,H
22719,20171127,0600,0.0,1,H
37852,20171127,0600,0.0,1,H
22719,20171127,0700,0.0,1,H
37852,20171127,0700,0.0,1,H
22719,20171127,0800,0.0,1,H
37852,20171127,0800,0.0,1,H
22719,20171127,0900,0.0,1,H
37852,20171127,0900,0.0,1,H
22719,20171127,1000,0.0,1,H
37852,20171127,1000,0.0,1,H
22719,20171127,1100,0.0,1,H
37852,20171127,1100,0.0,1,H
22719,20171127,1200,0.0,1,H
37852,20171127,1200,0.0,1,H
22719,20171127,1300,0.0,1,H
37852,20171127,1300,0.0,1,H
22719,20171127,1400,0.0,1,H
37852,20171127,1400,0.0,1,H
22719,20171127,1500,0.0,1,H
37852,20171127,1500,0.0,1,H
22719,20171127,1600,0.0,1,H
37852,20171127,1600,0.0,1,H
22719,20171127,1700,0.0,1,H
37852,20171127,1700,0.0,1,H
22719,20171127,1800,0.0,1,H
37852,20171127,1800,0.0,1,H
22719,20171127,1900,0.0,1,H
37852,20171127,1900,0.0,1,H
22719,20171127,2000,0.0,1,H
37852,20171127,2000,0.0,1,H
22719,20171127,2100,0.0,1,H
37852,20171127,2100,0.0,1,H
22719,20171127,2200,0.0,1,H
37852,20171127,2200,0.0,1,H
22719,20171127,2300,0.0,1,H
37852,20171127,2300,0.0,1,H
22719,20171128,0000,0.0,1,H
37852,20171128,0000,0.0,1,H
22719,20171128,0100,0.0,1,H
37852,20171128,0100,0.0,1,H
22719,20171128,0200,0.0,1,H
37852,20171128,0200,0.0,1,H
22719,20171128,0300,0.0,1,H
37852,20171128,0300,0.0,1,H
22719,20171128,0400,0.0,1,H
37852,20171128,0400,0.0,1,H
22719,20171128,0500,0.0,1,H
37852,20171128,0500,0.0,1,H
22719,20171128,0600,0.0,1,H
37852,20171128,0600,0.0,1,H
22719,20171128,0700,0.0,1,H
37852,20171128,0700,0.0,1,H
22719,20171128,0800,0.0,1,H
37852,20171128,0800,0.0,1,H
22719,20171128,0900,0.0,1,H
37852,20171128,0900,0.0,1,H
22719,20171128,1000,0.0,1,H
37852,20171128,1000,0.0,1,H
22719,20171128,1100,0.0,1,H
37852,20171128,1100,0.0,1,H
22719,20171128,1200,0.0,1,H
37852,20171128,1200,0.0,1,H
22719,20171128,1300,0.0,1,H
37852,20171128,1300,0.0,1,H
22719,20171128,1400,0.0,1,H
37852,20171128,1400,0.0,1,H
22719,20171128,1500,0.0,1,H
37852,20171128,1500,0.0,1,H
22719,20171128,1600,0.0,1,H
37852,20171128,1600,0.0,1,H
22719,20171128,1700,0.0,1,H
37852,20171128,1700,0.0,1,H
22719,20171128,1800,0.0,1,H
37852,20171128,1800,0.0,1,H
22719,20171128,1900,0.0,1,H
37852,20171128,1900,0.0,1,H
22719,20171128,2000,0.0,1,H
37852,20171128,2000,0.0,1,H
22719,20171128,2100,0.0,1,H
37852,20171128,2100,0.0,1,H
22719,20171128,2200,0.0,1,H
37852,20171128,2200,0.0,1,H
22719,20171128,2300,0.0,1,H
37852,20171128,2300,0.0,1,H
22719,20171129,0000,0.0,1,H
37852,20171129,0000,0.0,1,H
22719,20171129,0100,0.0,1,H
37852,20171129,0100,0.0,1,H
22719,20171129,0200,0.0,1,H
37852,20171129,0200,0.0,1,H
22719,20171129,0300,0.0,1,H
37852,20171129,0300,0.0,1,H
22719,20171129,0400,0.0,1,H
37852,20171129,0400,0.0,1,H
22719,20171129,0500,0.0,1,H
37852,20171129,0500,0.0,1,H
22719,20171129,0600,0.0,1,H
37852,20171129,0600,0.0,1,H
22719,20171129,0700,0.0,1,H
37852,20171129,0700,0.0,1,H
22719,20171129,0800,0.0,1,H
37852,20171129,0800,0.0,1,H
22719,20171129,0900,0.0,1,H
37852,20171129,0900,0.0,1,H
22719,20171129,1000,0.0,1,H
37852,20171129,1000,0.0,1,H
22719,20171129,1100,0.0,1,H
37852,20171129,1100,0.0,1,H
22719,20171129,1200,0.0,1,H
37852,20171129,1200,0.0,1,H
22719,20171129,1300,0.0,1,H
37852,20171129,1300,0.0,1,H
22719,20171129,1400,0.0,1,H
37852,20171129,1400,0.0,1,H
22719,20171129,1500,0.0,1,H
37852,20171129,1500,0.0,1,H
22719,20171129,1600,0.0,1,H
37852,20171129,1600,0.0,1,H
22719,20171129,1700,0.0,1,H
37852,20171129,1700,0.0,1,H
22719,20171129,1800,3.9,1,H
37852,20171129,1800,0.0,1,H
22719,20171129,1900,0.6,1,H
37852,20171129,1900,0.0,1,H
22719,20171129,2000,0.0,1,H
37852,20171129,2000,0.0,1,H
22719,20171129,2100,0.0,1,H
37852,20171129,2100,0.0,1,H
22719,20171129,2200,0.0,1,H
37852,20171129,2200,0.0,1,H
22719,20171129,2300,0.0,1,H
37852,20171129,2300,0.0,1,H
22719,20171130,0000,0.0,1,H
37852,20171130,0000,0.0,1,H
22719,20171130,0100,0.0,1,H
37852,20171130,0100,0.0,1,H
22719,20171130,0200,0.0,1,H
37852,20171130,0200,0.0,1,H
22719,20171130,0300,0.0,1,H
37852,20171130,0300,0.0,1,H
22719,20171130,0400,0.0,1,H
37852,20171130,0400,0.0,1,H
22719,20171130,0500,0.0,1,H
37852,20171130,0500,0.0,1,H
22719,20171130,0600,0.0,1,H
37852,20171130,0600,0.0,1,H
22719,20171130,0700,0.0,1,H
37852,20171130,0700,0.0,1,H
22719,20171130,0800,0.0,1,H
37852,20171130,0800,0.0,1,H
22719,20171130,0900,0.0,1,H
37852,20171130,0900,0.0,1,H
22719,20171130,1000,0.0,1,H
37852,20171130,1000,0.0,1,H
22719,20171130,1100,0.0,1,H
37852,20171130,1100,0.0,1,H
22719,20171130,1200,0.0,1,H
37852,20171130,1200,0.0,1,H
22719,20171130,1300,0.4,1,H
37852,20171130,1300,0.0,1,H
22719,20171130,1400,0.1,1,H
37852,20171130,1400,0.0,1,H
22719,20171130,1500,0.5,1,H
37852,20171130,1500,0.0,1,H
22719,20171130,1600,2.1,1,H
37852,20171130,1600,0.0,1,H
22719,20171130,1700,0.8,1,H
37852,20171130,1700,0.0,1,H
22719,20171130,1800,0.0,1,H
37852,20171130,1800,0.0,1,H
22719,20171130,1900,0.0,1,H
37852,20171130,1900,0.0,1,H
22719,20171130,2000,0.0,1,H
37852,20171130,2000,0.0,1,H
22719,20171130,2100,0.0,1,H
37852,20171130,2100,0.0,1,H
22719,20171130,2200,0.0,1,H
37852,20171130,2200,0.0,1,H
22719,20171130,2300,0.0,1,H
37852,20171130,2300,0.0,1,H
22719,20171201,0000,0.0,1,H
37852,20171201,0000,0.0,1,H
22719,20171201,0100,0.0,1,H
37852,20171201,0100,0.0,1,H
22719,20171201,0200,0.0,1,H
37852,20171201,0200,0.0,1,H
22719,20171201,0300,0.0,1,H
37852,20171201,0300,0.0,1,H
22719,20171201,0400,0.0,1,H
37852,20171201,0400,0.0,1,H
22719,20171201,0500,0.0,1,H
37852,20171201,0500,0.0,1,H
22719,20171201,0600,0.0,1,H
37852,20171201,0600,0.0,1,H
22719,20171201,0700,0.0,1,H
37852,20171201,0700,0.0,1,H
22719,20171201,0800,0.0,1,H
37852,20171201,0800,0.0,1,H
22719,20171201,0900,0.0,1,H
37852,20171201,0900,0.0,1,H
22719,20171201,1000,0.0,1,H
37852,20171201,1000,0.0,1,H
22719,20171201,1100,0.0,1,H
37852,20171201,1100,0.0,1,H
22719,20171201,1200,0.0,1,H
37852,20171201,1200,0.0,1,H
22719,20171201,1300,0.0,1,H
37852,20171201,1300,0.0,1,H
22719,20171201,1400,0.0,1,H
37852,20171201,1400,0.0,1,H
22719,20171201,1500,0.0,1,H
37852,20171201,1500,0.0,1,H
22719,20171201,1600,0.0,1,H
37852,20171201,1600,0.0,1,H
22719,20171201,1700,0.0,1,H
37852,20171201,1700,0.0,1,H
22719,20171201,1800,0.0,1,H
37852,20171201,1800,0.0,1,H
22719,20171201,1900,0.0,1,H
37852,20171201,1900,0.0,1,H
22719,20171201,2000,0.0,1,H
37852,20171201,2000,0.0,1,H
22719,20171201,2100,0.0,1,H
37852,20171201,2100,0.0,1,H
22719,20171201,2200,0.0,1,H
37852,20171201,2200,0.0,1,H
22719,20171201,2300,0.0,1,H
37852,20171201,2300,0.0,1,H
22719,20171202,0000,0.0,1,H
37852,20171202,0000,0.0,1,H
22719,20171202,0100,0.0,1,H
37852,20171202,0100,0.0,1,H
22719,20171202,0200,0.0,1,H
37852,20171202,0200,0.0,1,H
22719,20171202,0300,0.0,1,H
37852,20171202,0300,0.0,1,H
22719,20171202,0400,0.0,1,H
37852,20171202,0400,0.0,1,H
22719,20171202,0500,0.0,1,H
37852,20171202,0500,0.0,1,H
22719,20171202,0600,0.0,1,H
37852,20171202,0600,0.0,1,H
22719,20171202,0700,0.0,1,H
37852,20171202,0700,0.0,1,H
22719,20171202,0800,0.0,1,H
37852,20171202,0800,0.0,1,H
22719,20171202,0900,0.0,1,H
37852,20171202,0900,0.0,1,H
22719,20171202,1000,0.0,1,H
37852,20171202,1000,0.0,1,H
22719,20171202,1100,0.0,1,H
37852,20171202,1100,0.0,1,H
22719,20171202,1200,0.0,1,H
37852,20171202,1200,0.0,1,H
22719,20171202,1300,0.0,1,H
37852,20171202,1300,0.0,1,H
22719,20171202,1400,0.0,1,H
37852,20171202,1400,0.0,1,H
22719,20171202,1500,0.0,1,H
37852,20171202,1500,0.0,1,H
22719,20171202,1600,0.0,1,H
37852,20171202,1600,0.0,1,H
22719,20171202,1700,0.0,1,H
37852,20171202,1700,0.0,1,H
22719,20171202,1800,0.0,1,H
37852,20171202,1800,0.0,1,H
22719,20171202,1900,0.0,1,H
37852,20171202,1900,0.0,1,H
22719,20171202,2000,0.0,1,H
37852,20171202,2000,0.0,1,H
22719,20171202,2100,0.0,1,H
37852,20171202,2100,0.0,1,H
22719,20171202,2200,0.0,1,H
37852,20171202,2200,0.0,1,H
22719,20171202,2300,0.0,1,H
37852,20171202,2300,0.0,1,H
22719,20171203,0000,0.0,1,H
37852,20171203,0000,0.0,1,H
22719,20171203,0100,0.0,1,H
37852,20171203,0100,0.0,1,H
22719,20171203,0200,0.0,1,H
37852,20171203,0200,0.0,1,H
22719,20171203,0300,0.0,1,H
37852,20171203,0300,0.0,1,H
22719,20171203,0400,0.0,1,H
37852,20171203,0400,0.0,1,H
22719,20171203,0500,0.0,1,H
37852,20171203,0500,0.0,1,H
22719,20171203,0600,0.0,1,H
37852,20171203,0600,0.0,1,H
22719,20171203,0700,0.0,1,H
37852,20171203,0700,0.0,1,H
22719,20171203,0800,0.0,1,H
37852,20171203,0800,0.0,1,H
22719,20171203,0900,0.0,1,H
37852,20171203,0900,0.0,1,H
22719,20171203,1000,0.0,1,H
37852,20171203,1000,0.0,1,H
22719,20171203,1100,0.0,1,H
37852,20171203,1100,0.0,1,H
22719,20171203,1200,0.0,1,H
37852,20171203,1200,0.0,1,H
22719,20171203,1300,0.0,1,H
37852,20171203,1300,0.0,1,H
22719,20171203,1400,0.0,1,H
37852,20171203,1400,0.0,1,H
22719,20171203,1500,0.0,1,H
37852,20171203,1500,0.0,1,H
22719,20171203,1600,0.0,1,H
37852,20171203,1600,0.0,1,H
22719,20171203,1700,0.0,1,H
37852,20171203,1700,0.0,1,H
22719,20171203,1800,0.0,1,H
37852,20171203,1800,0.0,1,H
22719,20171203,1900,0.0,1,H
37852,20171203,1900,0.0,1,H
22719,20171203,2000,0.0,1,H
37852,20171203,2000,0.0,1,H
22719,20171203,2100,0.0,1,H
37852,20171203,2100,0.0,1,H
22719,20171203,2200,0.0,1,H
37852,20171203,2200,0.0,1,H
22719,20171203,2300,0.0,1,H
37852,20171203,2300,0.0,1,H
22719,20171204,0000,0.0,1,H
37852,20171204,0000,0.0,1,H
22719,20171204,0100,0.0,1,H
37852,20171204,0100,0.0,1,H
22719,20171204,0200,0.0,1,H
37852,20171204,0200,0.0,1,H
22719,20171204,0300,0.0,1,H
37852,20171204,0300,0.0,1,H
22719,20171204,0400,0.0,1,H
37852,20171204,0400,0.0,1,H
22719,20171204,0500,0.0,1,H
37852,20171204,0500,0.0,1,H
22719,20171204,0600,0.0,1,H
37852,20171204,0600,0.0,1,H
22719,20171204,0700,0.0,1,H
37852,20171204,0700,0.0,1,H
22719,20171204,0800,0.0,1,H
37852,20171204,0800,0.0,1,H
22719,20171204,0900,0.0,1,H
37852,20171204,0900,0.0,1,H
22719,20171204,1000,0.0,1,H
37852,20171204,1000,0.0,1,H
22719,20171204,1100,0.0,1,H
37852,20171204,1100,0.0,1,H
22719,20171204,1200,0.0,1,H
37852,20171204,1200,0.0,1,H
22719,20171204,1300,0.0,1,H
37852,20171204,1300,0.0,1,H
22719,20171204,1400,0.0,1,H
37852,20171204,1400,0.0,1,H
22719,20171204,1500,0.0,1,H
37852,20171204,1500,0.0,1,H
22719,20171204,1600,0.0,1,H
37852,20171204,1600,0.0,1,H
22719,20171204,1700,0.0,1,H
37852,20171204,1700,0.0,1,H
22719,20171204,1800,0.0,1,H
37852,20171204,1800,0.0,1,H
22719,20171204,1900,0.0,1,H
37852,20171204,1900,0.0,1,H
22719,20171204,2000,0.0,1,H
37852,20171204,2000,0.0,1,H
22719,20171204,2100,0.0,1,H
37852,20171204,2100,0.0,1,H
22719,20171204,2200,0.0,1,H
37852,20171204,2200,0.0,1,H
22719,20171204,2300,0.0,1,H
37852,20171204,2300,0.0,1,H
22719,20171205,0000,0.0,1,H
37852,20171205,0000,0.0,1,H
22719,20171205,0100,0.0,1,H
37852,20171205,0100,0.0,1,H
22719,20171205,0200,0.0,1,H
37852,20171205,0200,0.0,1,H
22719,20171205,0300,0.0,1,H
37852,20171205,0300,0.0,1,H
22719,20171205,0400,0.0,1,H
37852,20171205,0400,0.0,1,H
22719,20171205,0500,0.0,1,H
37852,20171205,0500,0.0,1,H
22719,20171205,0600,0.0,1,H
37852,20171205,0600,0.0,1,H
22719,20171205,0700,0.0,1,H
37852,20171205,0700,0.0,1,H
22719,20171205,0800,0.0,1,H
37852,20171205,0800,0.0,1,H
22719,20171205,0900,0.0,1,H
37852,20171205,0900,0.0,1,H
22719,20171205,1000,0.0,1,H
37852,20171205,1000,0.0,1,H
22719,20171205,1100,0.0,1,H
37852,20171205,1100,0.0,1,H
22719,20171205,1200,0.0,1,H
37852,20171205,1200,0.0,1,H
22719,20171205,1300,0.0,1,H
37852,20171205,1300,0.0,1,H
22719,20171205,1400,0.0,1,H
37852,20171205,1400,0.0,1,H
22719,20171205,1500,0.0,1,H
37852,20171205,1500,0.0,1,H
22719,20171205,1600,0.0,1,H
37852,20171205,1600,0.0,1,H
22719,20171205,1700,0.0,1,H
37852,20171205,1700,0.0,1,H
22719,20171205,1800,0.0,1,H
37852,20171205,1800,0.0,1,H
22719,20171205,1900,0.0,1,H
37852,20171205,1900,0.0,1,H
22719,20171205,2000,0.0,1,H
37852,20171205,2000,0.0,1,H
22719,20171205,2100,0.0,1,H
37852,20171205,2100,0.0,1,H
22719,20171205,2200,0.0,1,H
37852,20171205,2200,0.0,1,H
22719,20171205,2300,0.0,1,H
37852,20171205,2300,0.0,1,H
22719,20171206,0000,0.0,1,H
37852,20171206,0000,0.0,1,H
22719,20171206,0100,0.0,1,H
37852,20171206,0100,0.0,1,H
22719,20171206,0200,0.0,1,H
37852,20171206,0200,0.0,1,H
22719,20171206,0300,0.0,1,H
37852,20171206,0300,0.0,1,H
22719,20171206,0400,0.0,1,H
37852,20171206,0400,0.0,1,H
22719,20171206,0500,0.0,1,H
37852,20171206,0500,0.0,1,H
22719,20171206,0600,0.0,1,H
37852,20171206,0600,0.0,1,H
22719,20171206,0700,0.0,1,H
37852,20171206,0700,0.0,1,H
22719,20171206,0800,0.0,1,H
37852,20171206,0800,0.0,1,H
22719,20171206,0900,0.0,1,H
37852,20171206,0900,0.0,1,H
22719,20171206,1000,0.0,1,H
37852,20171206,1000,0.0,1,H
22719,20171206,1100,0.0,1,H
37852,20171206,1100,0.0,1,H
22719,20171206,1200,0.0,1,H
37852,20171206,1200,0.0,1,H
22719,20171206,1300,0.0,1,H
37852,20171206,1300,0.0,1,H
22719,20171206,1400,0.0,1,H
37852,20171206,1400,0.0,1,H
22719,20171206,1500,0.0,1,H
37852,20171206,1500,0.0,1,H
22719,20171206,1600,0.0,1,H
37852,20171206,1600,0.0,1,H
22719,20171206,1700,0.0,1,H
37852,20171206,1700,0.0,1,H
22719,20171206,1800,0.0,1,H
37852,20171206,1800,0.0,1,H
22719,20171206,1900,0.0,1,H
37852,20171206,1900,0.0,1,H
22719,20171206,2000,0.0,1,H
37852,20171206,2000,0.0,1,H
22719,20171206,2100,0.0,1,H
37852,20171206,2100,0.0,1,H
22719,20171206,2200,0.0,1,H
37852,20171206,2200,0.0,1,H
22719,20171206,2300,0.0,1,H
37852,20171206,2300,0.0,1,H
22719,20171207,0000,0.0,1,H
37852,20171207,0000,0.0,1,H
22719,20171207,0100,0.0,1,H
37852,20171207,0100,0.0,1,H
22719,20171207,0200,0.0,1,H
37852,20171207,0200,0.0,1,H
22719,20171207,0300,0.0,1,H
37852,20171207,0300,0.0,1,H
22719,20171207,0400,0.0,1,H
37852,20171207,0400,0.0,1,H
